,ein,org_name,city,state_code,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue
49,04-3766364,Community Health Connection Inc,Tulsa,OK,9.0,,11.11111111111111,66.66666666666666,,,,22.22222222222222,,,,,66.66666666666666,33.33333333333333,,,,,,18.0,,5.555555555555555,16.666666666666664,,,,77.77777777777779,,,,,55.55555555555556,44.44444444444444,,,,,,129.0,,2.3255813953488373,48.837209302325576,,0.7751937984496124,,14.728682170542635,33.33333333333333,,,,87.59689922480621,12.4031007751938,,,,,,172680.4,219444.0,21.31003809627969,0.2857142857142857,0.7142857142857143,50492.66176470588,238122.0,8169292.0,,143,13914137.0
50,05-0276059,United Way of Rhode Island Inc,PROVIDENCE,RI,22.0,4.545454545454546,9.090909090909092,9.090909090909092,,,,77.27272727272727,,,,,,,,,,,,7.0,,28.57142857142857,,,,,71.42857142857143,,,,,71.42857142857143,28.57142857142857,,,,,,80.0,3.75,13.750000000000002,26.25,,0.0,,53.75,2.5,,0.0,0.0,86.25,11.25,2.5,0.0,0.0,,,254937.5,0.0,-1.0,0.0,1.0,69332.61165048544,349320.0,7651134.0,WWW.UNITEDWAYRI.ORG,105,23014896.0
51,05-0395601,Rhode Island Community Food Bank Association,Providence,RI,24.0,4.166666666666666,8.333333333333332,16.666666666666664,,0.0,,70.83333333333334,0.0,,0.0,0.0,50.0,50.0,0.0,0.0,0.0,,,4.0,25.0,,,,,,75.0,,,,,75.0,25.0,,,,,,58.0,5.172413793103448,5.172413793103448,15.517241379310343,,0.0,,74.13793103448276,0.0,0.0,0.0,0.0,63.793103448275865,36.206896551724135,0.0,0.0,0.0,,,172889.0,253231.0,31.72676331096904,0.25,0.75,57983.8524590164,253231.0,4308913.0,RIFOODBANK.ORG,65,33664062.0
52,06-0646592,Community Partners in Action Inc,HARTFORD,CT,21.0,4.761904761904762,28.57142857142857,9.523809523809524,,0.0,,47.61904761904761,0.0,9.523809523809524,0.0,0.0,47.61904761904761,52.38095238095239,0.0,,0.0,0.0,100.0,9.0,0.0,11.11111111111111,11.11111111111111,,0.0,,77.77777777777779,,,,,100.0,0.0,,,,,100.0,144.0,,53.47222222222222,18.055555555555557,,0.0,,22.22222222222222,6.25,,0.0,0.0,53.47222222222222,46.52777777777778,0.0,0.0,0.0,,,185611.66666666663,0.0,-1.0,0.0,1.0,37645.89453125,212240.0,10194184.0,WWW.CPA-CT.ORG,259,16238720.0
53,06-0646593,Mental Health Connecticut Inc,FARMINGTON,CT,14.0,,21.428571428571427,7.142857142857142,,,,64.28571428571429,7.142857142857142,,,,50.0,50.0,,,,,,15.0,6.666666666666667,,13.333333333333334,,,,80.0,,,,,66.66666666666666,33.33333333333333,,,,,,220.0,1.3636363636363635,32.27272727272727,13.636363636363637,,0.0,,50.0,2.727272727272727,,,,72.72727272727273,27.27272727272727,,,,,,167949.5,245925.0,31.70702449933923,0.3333333333333333,0.6666666666666666,37961.99633699634,245925.0,10945449.0,WWW.MHCONN.ORG,276,15095005.0
54,06-0653142,United Community and Family Services Inc,Norwich,CT,15.0,,,,,,,,,,15.0,,,,,100.0,,,,4.0,,,,,,,,,,100.0,,,,,100.0,,,,389.0,,,,,,,,,,100.0,,,,,,,,,236975.0,284513.2,16.70860965326038,0.5555555555555556,0.4444444444444444,55348.265979381446,345870.0,29214375.0,WWW.UCFS.ORG,494,34563252.0
55,06-0662111,Goodwill of Western and Northern Connecticut Inc,Bridgeport,CT,12.0,,8.333333333333332,,,,,91.66666666666666,,,,,50.0,50.0,,,,,100.0,5.0,,,,,,,100.0,,,,,20.0,80.0,,,,,100.0,1034.0,2.804642166344294,28.433268858800776,22.05029013539652,,,,44.58413926499033,,,,2.127659574468085,62.28239845261122,37.71760154738878,,,,,,177603.0,243663.75,27.111439432414542,0.8,0.2,15364.984412470025,315922.0,26781052.0,GWCT.ORG,1673,52522634.0
56,06-0662134,Girl Scouts of Connecticut Inc,Hartford,CT,22.0,4.545454545454546,9.090909090909092,9.090909090909092,,0.0,,63.63636363636363,0.0,13.636363636363637,0.0,,95.45454545454544,4.545454545454546,,,,,,4.0,,,,,,,,,,,,100.0,,,,,,,72.0,,8.333333333333332,8.333333333333332,,,,79.16666666666666,4.166666666666666,,,0.0,88.88888888888889,11.11111111111111,,,,,,224690.0,0.0,-1.0,0.0,1.0,25319.64757709251,224690.0,5972250.0,WWW.GSOFCT.ORG,228,13637224.0
57,06-0667605,Connecticut Humane Society,Newington,CT,8.0,,,,,,,100.0,,,,,62.5,37.5,,,,,100.0,4.0,,,,,,,100.0,,,,,75.0,25.0,,,,,100.0,77.0,1.2987012987012987,,10.38961038961039,,1.2987012987012987,,85.71428571428571,,,1.2987012987012987,,85.71428571428571,11.688311688311687,2.5974025974025974,,,2.5974025974025974,97.4025974025974,156518.0,199249.0,21.446029842056923,0.6666666666666666,0.3333333333333333,58715.87234042553,236522.0,6074308.0,WWW.CTHUMANE.ORG,97,21690019.0
58,06-0667607,Catholic Charities Inc Archdiocese of Hartford,HARTFORD,CT,23.0,4.3478260869565215,13.043478260869565,4.3478260869565215,,0.0,,78.26086956521739,0.0,,0.0,0.0,34.78260869565217,65.21739130434783,0.0,0.0,0.0,,,48.0,4.166666666666666,16.666666666666664,43.75,,0.0,,33.33333333333333,2.083333333333333,,0.0,0.0,79.16666666666666,20.833333333333336,0.0,0.0,0.0,,,342.0,1.7543859649122806,30.4093567251462,43.27485380116959,,0.0,,21.34502923976608,3.216374269005848,,0.0,0.0,83.33333333333334,16.666666666666664,0.0,0.0,0.0,,,176859.0,194151.0,8.906469706568599,0.5,0.5,38915.625,194151.0,18116535.0,WWW.CCAOH.ORG,458,25891910.0
59,06-0685118,The Mark Twain Memorial,Hartford,CT,32.0,0.0,18.75,6.25,3.125,,,71.875,,,,,43.75,56.25,,,,,,7.0,,,,,,,100.0,,,,,57.14285714285714,42.85714285714285,,,,,,60.0,1.6666666666666667,10.0,1.6666666666666667,,,,86.66666666666667,,,,,63.33333333333333,36.66666666666666,,,,,,0.0,163415.0,100.0,1.0,0.0,16098.6,163415.0,1451303.0,WWW.MARKTWAINHOUSE.ORG,81,2766310.0
60,06-0862072,The Carver Inc,Norwalk,CT,16.0,6.25,43.75,18.75,,0.0,,31.25,0.0,,0.0,0.0,43.75,56.25,0.0,0.0,0.0,,,6.0,0.0,50.0,33.33333333333333,,0.0,,16.666666666666664,0.0,,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,,,400.0,3.0,38.0,16.0,,0.0,,43.0,0.0,,0.0,0.0,53.0,47.0,0.0,0.0,0.0,,,230442.0,0.0,-1.0,0.0,1.0,11534.30243902439,230442.0,4959506.0,WWW.CARVERCENTERCT.ORG,411,9148102.0
61,06-0870990,Cornell Scott Hill Health Corporation,New Haven,CT,12.0,,,,,,,,,,,,41.66666666666667,58.333333333333336,,,,,,8.0,,,,,,,,,,,,50.0,50.0,,,,,,661.0,3.177004538577912,31.77004538577912,31.61875945537065,,0.151285930408472,,32.07261724659607,1.2102874432677762,,,,83.8124054462935,16.187594553706504,,,,,,328795.1666666667,360503.0,8.79544229405395,0.5,0.5,68011.77573529411,647912.0,59633398.0,WWW.HILLHEALTHCENTER.COM,828,109706117.0
62,06-1063025,Connecticut Foodshare Inc,Wallingford,CT,19.0,5.263157894736842,5.263157894736842,15.789473684210526,,,,68.42105263157895,,,,1.0,57.89473684210527,42.10526315789473,,,,,,11.0,,0.0,,,,,100.0,,,,,63.63636363636363,36.36363636363637,,,,,,124.0,2.419354838709677,15.32258064516129,19.35483870967742,,,,60.483870967741936,1.6129032258064515,,,0.8064516129032258,44.354838709677416,55.64516129032258,,,,,,203026.0,192843.0,-5.2804613079033205,0.5,0.5,65942.10606060606,203026.0,4748048.0,WWW.CTFOODBANK.ORG,68,78588911.0
63,06-1172535,Inspirica Inc,Stamford,CT,21.0,9.523809523809524,9.523809523809524,,,,,80.95238095238095,,,,,47.61904761904761,52.38095238095239,,,,,,7.0,0.0,28.57142857142857,14.285714285714285,,,,57.14285714285714,,,,,57.14285714285714,42.85714285714285,,,,,,91.0,0.0,51.64835164835166,17.582417582417584,,0.0,,24.17582417582417,3.296703296703297,,0.0,3.296703296703297,60.43956043956044,39.56043956043956,,,,,,257791.0,0.0,-1.0,0.0,1.0,37120.65151515151,257791.0,5157717.0,WWW.INSPIRICACT.ORG,133,9021681.0
64,06-1296692,Neighborhood Defender Service Inc,NEW YORK,NY,7.0,14.285714285714285,57.14285714285714,,,,,28.57142857142857,,,,,42.85714285714285,57.14285714285714,,,,,100.0,8.0,,50.0,12.5,,,,37.5,,,,,50.0,50.0,,,,,100.0,156.0,7.051282051282051,27.56410256410257,20.51282051282051,,0.0,,42.94871794871795,1.282051282051282,,,0.641025641025641,59.61538461538461,40.38461538461539,,,,,,189201.25,276000.8,31.44902116225749,0.5555555555555556,0.4444444444444444,103296.58563535912,499495.0,20833491.0,WWW.NEIGHBORHOODDEFENDER.ORG,190,24309566.0
65,06-1517218,Student Leadership Network Inc,NEW YORK,NY,,,,,,,,,,,,,,,,,,,,7.0,,57.14285714285714,14.285714285714285,,,,28.57142857142857,,,,,71.42857142857143,28.57142857142857,,,,,100.0,59.0,,,,,,,,,,,,74.57627118644068,22.033898305084744,,3.389830508474576,,,96.61016949152544,200839.0,202537.0,0.838365335716437,0.3333333333333333,0.6666666666666666,38328.0,275189.0,7225926.0,WWW.STUDENTLEADERSHIPNETWORK.ORG,163,12224104.0
66,06-1576405,El Education Inc,NEW YORK,NY,17.0,,17.647058823529413,,,,,76.47058823529412,5.88235294117647,,,,52.94117647058824,47.05882352941176,,,,,,6.0,,66.66666666666666,,,,,33.33333333333333,,,,,50.0,50.0,,,,,,219.0,4.10958904109589,23.28767123287671,6.392694063926941,,,,63.013698630136986,3.1963470319634704,,,,74.42922374429224,25.570776255707763,,,,,,229691.6,224071.8333333333,-2.5080201215235274,0.5454545454545454,0.4545454545454545,108661.7397260274,421679.0,18357503.0,WWW.ELEDUCATION.ORG,157,41458493.0
67,06-1578214,New Beginnings Family Academy Inc,Bridgeport,CT,8.0,,37.5,12.5,,,,50.0,,,,,50.0,50.0,0.0,,,,100.0,7.0,,42.85714285714285,14.285714285714285,,,,28.57142857142857,14.285714285714285,,,,71.42857142857143,28.57142857142857,,,,,,85.0,,35.294117647058826,7.0588235294117645,,1.1764705882352942,,45.88235294117647,10.588235294117649,,,,82.35294117647058,17.647058823529413,,,,,,215752.0,0.0,-1.0,0.0,1.0,43643.60431654676,215752.0,6282213.0,NBFACADEMY.ORG,140,8034593.0
68,06-1580427,Childrens Center of Hamden Inc,Hamden,CT,,,,,,,,,,,,,,,,,,,,4.0,,25.0,,,,,75.0,,,,,75.0,25.0,,,,,100.0,241.0,2.489626556016597,51.037344398340245,7.053941908713693,,,,36.51452282157676,1.6597510373443984,,1.2448132780082988,,57.67634854771784,42.32365145228216,,,,,,180959.3333333333,142158.5,-27.294064958010487,0.4,0.6,44956.75800711744,207732.0,13460044.0,WWW.CHILDRENSCENTERHAMDEN.ORG,286,15927798.0
69,06-6010477,The Arc Eastern Connecticut Inc,Norwich,CT,13.0,,7.6923076923076925,,,7.6923076923076925,,84.61538461538461,,,,,61.53846153846154,38.46153846153847,,,,,92.3076923076923,6.0,,,16.666666666666664,,,,83.33333333333334,,,,,83.33333333333334,16.666666666666664,,,,,100.0,433.0,0.9237875288683602,17.090069284064665,15.011547344110854,,2.07852193995381,,60.046189376443415,4.849884526558892,,,,,,,,,,,237693.0,0.0,-1.0,0.0,1.0,27455.98655462185,237693.0,16574005.0,WWW.THEARCECT.ORG,596,20386624.0
70,06-6026005,Boys and Girls Clubs of Hartford Inc,Hartford,CT,45.0,4.444444444444445,26.666666666666668,11.11111111111111,0.0,0.0,0.0,53.333333333333336,4.444444444444445,,,,40.0,60.0,,,,,55.55555555555556,5.0,,60.0,,,,,40.0,,,,,60.0,40.0,,,,,,50.0,,,,,,,,,,100.0,,,,,100.0,,,,0.0,236307.0,100.0,1.0,0.0,26845.88028169014,236307.0,4048422.0,WWW.BGCHARTFORD.COM,143,9963793.0
71,06-6071847,New Opportunities Inc,WATERBURY,CT,18.0,,61.11111111111112,22.22222222222222,,,,16.666666666666664,,,,,83.33333333333334,16.666666666666664,,,,,,7.0,,,28.57142857142857,,,,71.42857142857143,,,,,42.85714285714285,57.14285714285714,,,,,,288.0,1.7361111111111112,29.166666666666668,40.27777777777778,,,,23.61111111111111,2.7777777777777777,,2.430555555555556,,69.44444444444444,30.55555555555556,,,,,,0.0,209174.66666666663,100.0,1.0,0.0,31427.57227138643,226378.0,11281471.0,WWW.NEWOPPINC.ORG,342,47240865.0
72,10-0008533,Coalition To Abolish Slavery & Trafficking,LOS ANGELES,CA,12.0,16.666666666666664,,16.666666666666664,,,,41.66666666666667,,,,3.0,50.0,33.33333333333333,,,16.666666666666664,0.0,83.33333333333334,4.0,50.0,,,25.0,,,25.0,,,,,75.0,,25.0,,,,100.0,58.0,6.896551724137931,20.689655172413797,41.37931034482759,1.7241379310344829,,1.7241379310344829,20.689655172413797,5.172413793103448,,,1.7241379310344829,89.65517241379311,6.896551724137931,3.4482758620689653,,,3.4482758620689653,96.55172413793105,261957.0,0.0,-1.0,0.0,1.0,69059.6724137931,261957.0,4267418.0,WWW.CASTLA.ORG,59,9121198.0
73,11-1631747,Forestdale Inc,Forest Hills,NY,25.0,28.000000000000004,12.0,8.0,,0.0,,52.0,,,,,64.0,36.0,,,,,,7.0,,28.57142857142857,42.85714285714285,,,,28.57142857142857,,,,,85.71428571428571,14.285714285714285,,,,,,489.0,5.725971370143149,35.173824130879346,29.24335378323109,,0.2044989775051125,,13.496932515337424,3.2719836400818,,12.883435582822086,,78.93660531697341,15.337423312883436,,,5.725971370143149,,,182812.6,268569.0,31.93086320461408,0.2857142857142857,0.7142857142857143,53271.04189944134,307812.0,20522234.0,WWW.FORESTDALEINC.ORG,365,33870328.0
74,11-1635089,Mercyfirst,Syosset,NY,14.0,0.0,14.285714285714285,,,,,85.71428571428571,,,,,42.85714285714285,57.14285714285714,,,,,,16.0,,18.75,,,,,75.0,6.25,,,,,,,,,,,565.0,1.0619469026548671,49.91150442477876,21.061946902654867,,,,26.017699115044245,1.9469026548672568,,,,72.0353982300885,27.964601769911507,,,,,,187730.0,178096.5,-5.409146165140808,0.2222222222222222,0.7777777777777778,43358.9716713881,237654.0,32281737.0,WWW.MERCYFIRST.ORG,715,52605241.0
75,11-1904261,Brooklyn Public Library,BROOKLYN,NY,32.0,3.125,28.125,9.375,,0.0,,37.5,3.125,,1.0,5.0,43.75,40.625,,,15.625,,62.5,4.0,,,,,,,100.0,,,,,50.0,50.0,,,,,,1189.0,8.999158957106811,33.978132884777125,8.999158957106811,,,,30.025231286795627,4.037005887300253,,13.961312026913372,,64.00336417157276,35.996635828427245,,,,,,360066.5,266214.4,-35.25432884171554,0.5555555555555556,0.4444444444444444,74197.76405325443,626087.0,103086715.0,WWW.BKLYNLIBRARY.ORG,1361,179417090.0
76,11-2137138,Brooklyn Navy Yard Development Corporation,BROOKLYN,NY,,,,,,,,,,,,,,,,,,,,16.0,12.5,25.0,6.25,,,,56.25,,,,,37.5,62.5,,,,,,229.0,6.986899563318777,53.7117903930131,17.903930131004365,,0.4366812227074235,,16.593886462882097,2.1834061135371177,,2.1834061135371177,,42.35807860262008,54.58515283842795,,,3.056768558951965,,,273528.75,291339.1666666667,6.113292926056979,0.6,0.4,60989.99696969697,388569.0,22968849.0,BROOKLYNNAVYYARD.ORG,340,82249010.0
77,11-2247307,Advocates for Children of NY Inc,New York,NY,16.0,6.25,6.25,6.25,,,,81.25,,,,,56.25,43.75,,,,0.0,100.0,5.0,,20.0,,,,,80.0,,,,,80.0,20.0,,,,0.0,100.0,52.0,5.769230769230769,13.461538461538462,36.53846153846153,0.0,0.0,0.0,44.230769230769226,0.0,,0.0,,86.53846153846155,13.461538461538462,,,,0.0,100.0,198640.0,181137.0,-9.662851874547991,0.2,0.8,81520.35,253062.0,5866918.0,www.advocatesforchildren.org,65,14016276.0
78,11-2482974,Qsac Inc,NEW YORK,NY,16.0,6.25,6.25,,,,,87.5,,,,,56.25,43.75,,,,,,31.0,9.67741935483871,16.129032258064516,16.129032258064516,,,,58.06451612903226,,,,,54.83870967741935,45.16129032258064,,,,,,1372.0,6.924198250728864,59.98542274052478,16.034985422740526,,0.5102040816326531,,13.48396501457726,3.061224489795918,,,,67.93002915451895,32.06997084548105,,,,,,285914.0,202825.66666666663,-40.96539392614677,0.375,0.625,38950.706422018346,371897.0,69968079.0,HTTP://WWW.QSAC.COM,1752,93716829.0
79,11-2683663,Cypress Hills Local Development Corporation Inc,Brooklyn,NY,16.0,0.0,31.25,50.0,,0.0,,18.75,,,,,56.25,43.75,,,,,,13.0,0.0,30.76923076923077,30.76923076923077,,,,38.46153846153847,,,,,69.23076923076923,30.76923076923077,,,,,,404.0,4.950495049504951,29.207920792079207,56.1881188118812,,0.495049504950495,,6.188118811881188,2.9702970297029703,,,,67.07920792079209,32.92079207920792,,,,,,187359.66666666663,0.0,-1.0,0.0,1.0,21853.913533834588,208548.0,12188361.0,WWW.CYPRESSHILLS.ORG,535,19227738.0
80,11-2862256,Retreat Inc,EAST HAMPTON,NY,15.0,,6.666666666666667,13.333333333333334,,,,80.0,,,,,66.66666666666666,33.33333333333333,,,,,,12.0,8.333333333333332,8.333333333333332,,,8.333333333333332,,75.0,0.0,,,,100.0,,,,,,,67.0,2.985074626865672,8.955223880597014,31.343283582089555,,4.477611940298507,,49.25373134328358,2.985074626865672,,,,89.55223880597015,10.44776119402985,,,,,,209586.0,0.0,-1.0,0.0,1.0,37545.14772727273,209586.0,3513559.0,www.theretreatinc.org,89,6323052.0
81,11-3112635,New York Edge Inc,WOODSIDE,NY,24.0,8.333333333333332,12.5,4.166666666666666,,,,66.66666666666666,8.333333333333332,,,,41.66666666666667,58.333333333333336,,,,,,8.0,,,,,,,,,,100.0,,,,,,,,,1750.0,0.8571428571428572,13.714285714285715,45.2,,0.0,,4.228571428571429,0.6857142857142857,,,35.31428571428572,,,,,,,,243476.3333333333,186828.0,-30.32111532175763,0.4,0.6,16572.732949087414,302733.0,35608515.0,WWW.NEWYORKEDGE.ORG,2087,50435175.0
82,11-3580024,International Center for Transitional Justice,NEW YORK,NY,,,,,,,,,,,,,,,,,,,,4.0,25.0,,,,,,75.0,,,,,50.0,50.0,,,,,100.0,69.0,,,,,,,,,,,,60.86956521739131,39.130434782608695,,,,,,187261.5,181098.0,-3.4034058907331945,0.5,0.5,187510.44444444444,209226.0,4111907.0,WWW.ICTJ.ORG,22,8930242.0
83,11-3599459,Roads To Success Inc,New York,NY,16.0,18.75,25.0,18.75,,,,37.5,,,,,43.75,56.25,,,,,,3.0,,33.33333333333333,33.33333333333333,,,,33.33333333333333,,,,,66.66666666666666,33.33333333333333,,,,,,207.0,3.864734299516908,54.589371980676326,32.367149758454104,,,,2.415458937198068,5.797101449275362,0.966183574879227,,,72.46376811594203,27.536231884057973,,,,,,161351.0,0.0,-1.0,0.0,1.0,14562.014836795252,161351.0,5068750.0,WWW.ROADSTOSUCCESS.ORG,338,6160222.0
84,11-3748466,Academy for Global Citizenship Charter School,Chicago,IL,13.0,7.6923076923076925,7.6923076923076925,30.76923076923077,,0.0,,46.15384615384615,7.6923076923076925,,,,61.53846153846154,38.46153846153847,,,,,,8.0,,,50.0,,,,50.0,,,,,75.0,25.0,,,,,,73.0,,4.10958904109589,67.12328767123287,,,,28.767123287671232,,,,,82.1917808219178,17.80821917808219,,,,,,177751.0,0.0,-1.0,0.0,1.0,58349.75,177751.0,4612332.0,WWW.AGCCHICAGO.ORG,77,8169167.0
85,11-3769438,National Math and Science Initiative Inc,HOUSTON,TX,14.0,,21.428571428571427,7.142857142857142,,,,71.42857142857143,,,,,35.714285714285715,64.28571428571429,,,,,,10.0,,10.0,0.0,,,,90.0,,,,,70.0,30.0,,,,,100.0,77.0,2.5974025974025974,18.181818181818183,3.896103896103896,,,,70.12987012987013,2.5974025974025974,2.5974025974025974,,,74.02597402597402,25.97402597402597,,,,,,226290.66666666663,234732.75,3.5964659099905503,0.4,0.6,21730.634146341465,364405.0,11206235.0,WWW.NMS.ORG,420,17502087.0
86,11-6107128,Environmental Defense Fund Incorporated,New York,NY,41.0,0.0,9.75609756097561,2.4390243902439024,0.0,0.0,0.0,82.92682926829268,2.4390243902439024,,1.0,,41.46341463414634,58.53658536585365,,,,,,40.0,0.0,5.0,2.5,,0.0,,92.5,0.0,,,,42.5,57.49999999999999,,,,,,835.0,9.820359281437126,7.3053892215568865,6.946107784431138,,0.1197604790419161,0.1197604790419161,65.86826347305389,3.3532934131736525,,0.4790419161676646,5.9880239520958085,67.18562874251496,32.455089820359284,,,0.3592814371257485,,,476562.4,552798.3333333334,13.790912297733652,0.5454545454545454,0.4545454545454545,122093.64269662922,922022.0,114362944.0,WWW.EDF.ORG,901,284762302.0
87,13-1275970,School of American Ballet Inc,NEW YORK,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,0.0,0.0,0.0,,,,,,,100.0,,,,,,,,,224433.3333333333,194578.5,-15.343336151390488,0.25,0.75,42439.05714285714,355928.0,7677225.0,WWW.SAB.ORG,148,15348722.0
88,13-1623838,Engenderhealth Inc,Washington,DC,16.0,6.25,12.5,6.25,,,,75.0,,,,,68.75,31.25,,,,,,5.0,,60.0,,,,,40.0,,,,,60.0,40.0,,,,,100.0,259.0,18.146718146718147,73.35907335907336,1.1583011583011582,,,,7.335907335907336,,,,,47.87644787644788,52.12355212355212,,,,,,249102.25,204518.75,-21.79922378755004,0.3333333333333333,0.6666666666666666,224277.2391304348,507578.0,13127646.0,WWW.ENGENDERHEALTH.ORG,58,26096101.0
89,13-1624102,National Audubon Society Inc,New York,NY,23.0,,8.695652173913043,13.043478260869565,,,,69.56521739130434,4.3478260869565215,,1.0,,60.86956521739131,39.130434782608695,,,,,,51.0,5.88235294117647,7.84313725490196,3.92156862745098,,,0.0,82.35294117647058,,,,,70.58823529411765,29.411764705882355,,,,,,699.0,4.148783977110158,6.294706723891273,10.872675250357654,,0.1430615164520743,,74.2489270386266,4.291845493562231,,,,64.09155937052932,35.908440629470675,,,,,,365350.5,460195.5714285714,20.609731452683626,0.4666666666666667,0.5333333333333333,73554.9556701031,1276173.0,77492480.0,WWW.AUDUBON.ORG,985,150045491.0
90,13-1624111,Evident Change,OAKLAND,CA,13.0,0.0,38.46153846153847,7.6923076923076925,0.0,0.0,0.0,46.15384615384615,7.6923076923076925,,,,46.15384615384615,53.84615384615385,,,,,,3.0,33.33333333333333,,,,,,66.66666666666666,,,,,100.0,,,,,,100.0,132.0,6.0606060606060606,19.696969696969692,14.393939393939394,0.0,0.0,0.0,54.54545454545454,5.303030303030303,,0.0,0.0,68.18181818181817,31.060606060606062,0.7575757575757576,,,,,220568.0,189655.66666666663,-16.299187826359006,0.4285714285714285,0.5714285714285714,78422.58267716535,283195.0,11410907.0,WWW.EVIDENTCHANGE.ORG,134,16908625.0
